"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 26, 2013","5,097.50","5,113.90","5,135.00","5,097.40","615.84M","-0.10%"
"Apr 24, 2013","5,102.40","5,022.90","5,103.60","5,022.90","932.39M","1.72%"
"Apr 23, 2013","5,016.20","4,966.60","5,036.50","4,966.60","700.27M","1.00%"
"Apr 22, 2013","4,966.60","4,931.90","4,966.60","4,931.90","489.09M","0.70%"
"Apr 19, 2013","4,931.90","4,924.40","4,960.40","4,918.40","754.29M","0.15%"
"Apr 18, 2013","4,924.40","4,988.50","4,992.60","4,924.40","1.05B","-1.60%"
"Apr 17, 2013","5,004.60","4,950.80","5,006.10","4,950.80","743.16M","1.09%"
"Apr 16, 2013","4,950.80","4,967.90","4,967.90","4,914.00","793.89M","-0.34%"
"Apr 15, 2013","4,967.90","5,005.30","5,005.30","4,933.30","655.03M","-0.91%"
"Apr 12, 2013","5,013.50","5,006.50","5,023.00","5,006.10","732.73M","0.13%"
"Apr 11, 2013","5,007.10","4,968.00","5,013.20","4,968.00","769.13M","0.79%"
"Apr 10, 2013","4,968.00","4,987.20","4,991.90","4,956.30","820.44M","-0.18%"
"Apr 09, 2013","4,976.80","4,905.50","4,976.90","4,905.50","1.01B","1.45%"
"Apr 08, 2013","4,905.50","4,891.40","4,914.00","4,889.60","593.78M","0.29%"
"Apr 05, 2013","4,891.40","4,919.90","4,924.00","4,883.70","715.79M","-0.45%"
"Apr 04, 2013","4,913.50","4,949.90","4,949.90","4,902.20","683.92M","-0.89%"
"Apr 03, 2013","4,957.70","4,989.80","5,011.90","4,934.60","800.74M","-0.56%"
"Apr 02, 2013","4,985.50","4,966.50","5,005.60","4,964.80","608.68M","0.38%"
"Mar 28, 2013","4,966.50","4,995.00","4,995.00","4,966.50","841.07M","-0.57%"
"Mar 27, 2013","4,995.00","4,959.20","4,995.00","4,956.80","555.75M","0.91%"
"Mar 26, 2013","4,950.20","4,981.00","4,981.00","4,942.50","628.57M","-0.80%"
"Mar 25, 2013","4,990.20","4,968.80","5,023.20","4,968.80","514.56M","0.46%"
"Mar 22, 2013","4,967.30","4,956.30","4,983.60","4,927.90","536.81M","0.16%"
"Mar 21, 2013","4,959.40","4,967.30","4,998.90","4,947.80","1.01B","-0.16%"
"Mar 20, 2013","4,967.40","4,987.40","4,988.10","4,937.50","728.69M","-0.40%"
"Mar 19, 2013","4,987.40","5,023.10","5,057.40","4,987.40","771.14M","-0.56%"
"Mar 18, 2013","5,015.40","5,101.70","5,101.70","5,014.70","844.34M","-2.05%"
"Mar 15, 2013","5,120.20","5,032.20","5,120.20","5,032.20","1.26B","1.75%"
"Mar 14, 2013","5,032.20","5,089.70","5,103.40","5,032.20","864.62M","-1.18%"
"Mar 13, 2013","5,092.40","5,120.80","5,121.80","5,079.90","738.06M","-0.50%"
"Mar 12, 2013","5,117.90","5,150.50","5,163.50","5,117.90","686.79M","-0.56%"
"Mar 11, 2013","5,146.90","5,120.80","5,148.40","5,115.00","592.22M","0.46%"
"Mar 08, 2013","5,123.40","5,109.20","5,131.20","5,102.00","752.50M","0.28%"
"Mar 07, 2013","5,109.20","5,120.00","5,135.70","5,086.50","730.15M","-0.15%"
"Mar 06, 2013","5,116.80","5,075.40","5,131.60","5,075.40","823.76M","0.82%"
"Mar 05, 2013","5,075.40","5,010.50","5,095.00","5,010.50","756.68M","1.30%"
"Mar 04, 2013","5,010.50","5,086.10","5,086.10","5,009.60","701.47M","-1.49%"
"Mar 01, 2013","5,086.10","5,104.10","5,104.10","5,062.10","968.57M","-0.35%"
"Feb 28, 2013","5,104.10","5,036.60","5,112.50","5,036.60","1.19B","1.34%"
"Feb 27, 2013","5,036.60","5,011.60","5,043.20","5,011.60","665.05M","0.66%"
"Feb 26, 2013","5,003.60","5,036.80","5,038.60","4,978.40","693.46M","-1.03%"
"Feb 25, 2013","5,055.80","5,016.80","5,064.30","5,016.80","737.76M","0.75%"
"Feb 22, 2013","5,018.10","4,980.10","5,055.30","4,975.90","920.06M","0.76%"
"Feb 21, 2013","4,980.10","5,069.20","5,076.00","4,980.10","929.05M","-2.33%"
"Feb 20, 2013","5,098.70","5,081.90","5,106.60","5,081.90","902.83M","0.33%"
"Feb 19, 2013","5,081.90","5,063.40","5,081.90","5,045.80","726.09M","0.37%"
"Feb 18, 2013","5,063.40","5,041.20","5,070.50","5,030.90","942.78M","0.59%"
"Feb 15, 2013","5,033.90","5,031.90","5,044.40","5,021.00","708.65M","-0.06%"
"Feb 14, 2013","5,036.90","5,003.70","5,045.40","4,998.30","890.94M","0.66%"
"Feb 13, 2013","5,003.70","4,959.00","5,013.60","4,959.00","719.15M","0.90%"
"Feb 12, 2013","4,959.00","4,959.50","4,981.50","4,959.00","566.58M","-0.01%"
"Feb 11, 2013","4,959.50","4,971.30","4,977.80","4,959.50","530.16M","-0.24%"
"Feb 08, 2013","4,971.30","4,932.90","4,971.30","4,928.50","680.95M","0.72%"
"Feb 07, 2013","4,935.70","4,914.90","4,938.20","4,907.90","704.56M","0.30%"
"Feb 06, 2013","4,921.00","4,882.70","4,931.20","4,882.70","751.35M","0.78%"
"Feb 05, 2013","4,882.70","4,896.00","4,897.40","4,869.50","694.29M","-0.51%"
"Feb 04, 2013","4,907.50","4,921.10","4,951.30","4,907.50","534.90M","-0.28%"
"Feb 01, 2013","4,921.10","4,878.80","4,922.60","4,878.80","624.98M","0.87%"
"Jan 31, 2013","4,878.80","4,896.70","4,906.20","4,866.50","761.85M","-0.37%"
"Jan 30, 2013","4,896.70","4,889.10","4,906.20","4,886.30","647.04M","0.16%"
"Jan 29, 2013","4,889.00","4,842.40","4,896.60","4,841.60","823.35M","1.11%"
"Jan 25, 2013","4,835.20","4,810.20","4,835.20","4,810.20","823.89M","0.52%"
"Jan 24, 2013","4,810.20","4,783.70","4,814.20","4,779.20","691.89M","0.47%"
"Jan 23, 2013","4,787.80","4,788.60","4,802.20","4,787.80","679.10M","0.18%"
"Jan 22, 2013","4,779.10","4,777.50","4,801.70","4,767.30","616.42M","0.03%"
"Jan 21, 2013","4,777.50","4,773.30","4,779.70","4,762.60","530.37M","0.13%"
"Jan 18, 2013","4,771.20","4,756.60","4,782.60","4,756.60","635.42M","0.31%"
"Jan 17, 2013","4,756.60","4,738.40","4,787.20","4,738.40","784.67M","0.38%"
"Jan 16, 2013","4,738.40","4,715.30","4,739.80","4,714.50","635.93M","0.46%"
"Jan 15, 2013","4,716.60","4,720.90","4,731.50","4,706.40","641.21M","-0.07%"
"Jan 14, 2013","4,719.70","4,709.50","4,731.00","4,708.80","483.70M","0.22%"
"Jan 11, 2013","4,709.50","4,723.50","4,734.60","4,704.20","526.89M","-0.29%"
"Jan 10, 2013","4,723.00","4,708.10","4,728.70","4,700.70","599.06M","0.32%"
"Jan 09, 2013","4,708.10","4,690.80","4,711.30","4,690.80","584.61M","0.38%"
"Jan 08, 2013","4,690.30","4,721.40","4,736.50","4,689.80","623.35M","-0.57%"
"Jan 07, 2013","4,717.30","4,726.80","4,750.70","4,714.70","546.76M","-0.14%"
"Jan 04, 2013","4,723.80","4,740.70","4,740.70","4,716.80","465.43M","-0.36%"
"Jan 03, 2013","4,740.70","4,705.90","4,743.40","4,705.90","562.59M","0.74%"
"Jan 02, 2013","4,705.90","4,648.90","4,710.30","4,648.90","474.27M","1.22%"
"Dec 31, 2012","4,649.00","4,666.00","4,666.00","4,644.80","230.59M","-0.48%"
"Dec 28, 2012","4,671.30","4,651.80","4,688.60","4,651.70","269.00M","0.50%"
"Dec 27, 2012","4,648.00","4,635.20","4,653.00","4,629.70","225.04M","0.28%"
"Dec 24, 2012","4,635.20","4,625.70","4,645.50","4,625.70","177.68M","0.25%"
"Dec 21, 2012","4,623.60","4,634.10","4,658.70","4,611.20","1.27B","-0.23%"
"Dec 20, 2012","4,634.10","4,619.70","4,643.50","4,610.30","1.08B","0.35%"
"Dec 19, 2012","4,617.80","4,604.30","4,627.10","4,603.30","813.21M","0.49%"
"Dec 18, 2012","4,595.20","4,579.10","4,610.30","4,579.10","726.65M","0.48%"
"Dec 17, 2012","4,573.40","4,583.10","4,586.20","4,569.40","645.18M","-0.21%"
"Dec 14, 2012","4,583.10","4,582.80","4,598.30","4,579.80","690.02M","0.01%"
"Dec 13, 2012","4,582.80","4,583.80","4,592.20","4,577.70","804.21M","-0.02%"
"Dec 12, 2012","4,583.80","4,576.00","4,603.50","4,576.00","878.79M","0.17%"
"Dec 11, 2012","4,576.00","4,557.90","4,581.00","4,557.90","602.55M","0.40%"
"Dec 10, 2012","4,557.90","4,552.20","4,571.70","4,552.20","667.31M","0.13%"
"Dec 07, 2012","4,551.80","4,516.10","4,554.10","4,515.60","646.12M","0.94%"
"Dec 06, 2012","4,509.30","4,520.40","4,528.80","4,504.90","651.96M","-0.25%"
"Dec 05, 2012","4,520.40","4,503.60","4,525.10","4,500.20","701.53M","0.37%"
"Dec 04, 2012","4,503.60","4,531.50","4,537.00","4,502.10","585.36M","-0.62%"
"Dec 03, 2012","4,531.50","4,506.00","4,538.60","4,506.00","633.78M","0.57%"
"Nov 30, 2012","4,506.00","4,477.70","4,514.20","4,477.70","1.56B","0.63%"
"Nov 29, 2012","4,477.70","4,447.10","4,477.70","4,445.50","731.42M","0.68%"
"Nov 28, 2012","4,447.30","4,453.20","4,453.20","4,433.00","612.25M","-0.21%"
"Nov 27, 2012","4,456.80","4,424.20","4,461.70","4,424.00","753.41M","0.74%"
"Nov 26, 2012","4,424.20","4,413.00","4,426.00","4,413.00","475.79M","0.25%"
"Nov 23, 2012","4,413.00","4,413.10","4,413.20","4,397.90","475.06M","-0.00%"
"Nov 22, 2012","4,413.10","4,376.20","4,428.60","4,374.00","708.82M","1.00%"
"Nov 21, 2012","4,369.50","4,387.50","4,389.00","4,366.80","617.77M","-0.37%"
"Nov 20, 2012","4,385.70","4,361.40","4,391.00","4,361.40","644.86M","0.56%"
"Nov 19, 2012","4,361.40","4,345.10","4,364.40","4,340.00","695.13M","0.57%"
"Nov 16, 2012","4,336.80","4,350.50","4,351.80","4,334.30","722.68M","-0.29%"
"Nov 15, 2012","4,349.30","4,388.40","4,388.40","4,339.00","869.46M","-0.89%"
"Nov 14, 2012","4,388.40","4,379.80","4,395.60","4,372.00","619.53M","0.20%"
"Nov 13, 2012","4,379.80","4,446.10","4,447.10","4,379.80","812.51M","-1.53%"
"Nov 12, 2012","4,448.00","4,458.50","4,465.20","4,442.90","621.06M","-0.31%"
"Nov 09, 2012","4,462.00","4,483.80","4,483.80","4,436.60","688.22M","-0.49%"
"Nov 08, 2012","4,483.80","4,516.50","4,516.50","4,459.90","707.39M","-0.72%"
"Nov 07, 2012","4,516.50","4,484.80","4,519.30","4,482.80","656.20M","0.71%"
"Nov 06, 2012","4,484.80","4,473.00","4,490.00","4,470.40","452.13M","0.24%"
"Nov 05, 2012","4,474.10","4,457.40","4,478.00","4,436.20","616.45M","0.31%"
"Nov 02, 2012","4,460.10","4,470.10","4,486.40","4,457.30","763.77M","0.05%"
