"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 29, 2005","4,875.02","4,872.72","4,878.29","4,870.75","-","0.05%"
"Dec 28, 2005","4,872.72","4,862.54","4,877.25","4,862.52","-","0.21%"
"Dec 27, 2005","4,862.54","4,873.58","4,884.47","4,862.04","-","-0.23%"
"Dec 26, 2005","4,873.58","4,878.54","4,891.76","4,873.58","-","-0.10%"
"Dec 25, 2005","4,878.54","4,845.16","4,879.80","4,845.16","-","0.70%"
"Dec 22, 2005","4,844.86","4,758.48","4,844.91","4,758.48","-","1.82%"
"Dec 21, 2005","4,758.48","4,731.00","4,758.48","4,731.00","-","0.60%"
"Dec 20, 2005","4,730.17","4,720.57","4,731.29","4,714.13","-","0.20%"
"Dec 19, 2005","4,720.57","4,747.33","4,747.33","4,720.57","-","-0.56%"
"Dec 18, 2005","4,747.33","4,741.32","4,757.55","4,741.32","-","0.13%"
"Dec 15, 2005","4,741.32","4,741.34","4,745.02","4,738.65","-","-0.01%"
"Dec 14, 2005","4,741.91","4,728.67","4,758.78","4,728.67","-","0.28%"
"Dec 13, 2005","4,728.62","4,747.03","4,747.32","4,726.76","-","-0.39%"
"Dec 12, 2005","4,746.96","4,781.85","4,781.85","4,746.94","-","-0.73%"
"Dec 11, 2005","4,781.85","4,798.44","4,798.54","4,781.71","-","-0.35%"
"Dec 08, 2005","4,798.44","4,816.33","4,816.33","4,797.59","-","-0.37%"
"Dec 07, 2005","4,816.33","4,864.35","4,868.76","4,816.33","-","-0.99%"
"Dec 06, 2005","4,864.35","4,878.12","4,879.20","4,863.99","-","-0.28%"
"Dec 05, 2005","4,878.12","4,858.48","4,881.60","4,858.48","-","0.40%"
"Dec 01, 2005","4,858.48","4,836.88","4,858.55","4,836.88","-","0.45%"
"Nov 30, 2005","4,836.88","4,832.44","4,888.61","4,830.72","-","0.09%"
"Nov 29, 2005","4,832.44","4,835.60","4,856.75","4,831.55","-","-0.06%"
"Nov 28, 2005","4,835.57","4,854.65","4,854.66","4,830.36","-","-0.39%"
"Nov 27, 2005","4,854.65","4,886.39","4,886.39","4,854.64","-","-0.65%"
"Nov 24, 2005","4,886.39","4,909.76","4,911.41","4,885.52","-","-0.48%"
"Nov 23, 2005","4,909.76","4,923.95","4,923.97","4,909.02","-","-0.29%"
"Nov 22, 2005","4,923.94","4,941.01","4,941.89","4,923.91","-","-0.35%"
"Nov 21, 2005","4,941.01","4,943.22","4,943.22","4,927.44","-","-0.04%"
"Nov 20, 2005","4,943.22","4,954.82","4,954.99","4,937.45","-","-0.23%"
"Nov 17, 2005","4,954.82","4,967.04","4,967.88","4,950.61","-","-0.25%"
"Nov 16, 2005","4,967.05","4,977.47","4,987.06","4,967.05","-","-0.21%"
"Nov 15, 2005","4,977.47","4,932.62","4,978.18","4,932.62","-","0.91%"
"Nov 14, 2005","4,932.62","4,921.45","4,933.35","4,917.18","-","0.23%"
"Nov 13, 2005","4,921.45","4,961.57","4,962.17","4,921.45","-","-0.81%"
"Nov 10, 2005","4,961.86","4,965.08","4,965.11","4,953.25","-","-0.06%"
"Nov 09, 2005","4,965.08","4,950.11","4,969.08","4,950.11","-","0.30%"
"Nov 08, 2005","4,950.11","4,994.79","5,007.89","4,949.77","-","-0.89%"
"Nov 07, 2005","4,994.79","4,991.13","5,004.24","4,991.13","-","0.08%"
"Nov 02, 2005","4,990.79","4,960.34","4,990.79","4,950.98","-","0.61%"
"Nov 01, 2005","4,960.34","4,974.89","4,977.87","4,956.38","-","-0.29%"
"Oct 31, 2005","4,974.89","5,023.69","5,023.69","4,974.82","-","-0.97%"
"Oct 30, 2005","5,023.69","5,015.92","5,028.60","5,011.06","-","0.15%"
"Oct 27, 2005","5,015.92","5,016.49","5,038.44","5,015.28","-","-0.01%"
"Oct 26, 2005","5,016.49","5,002.16","5,022.82","4,996.75","-","0.29%"
"Oct 25, 2005","5,002.16","4,985.14","5,002.28","4,977.67","-","0.34%"
"Oct 24, 2005","4,985.14","5,035.91","5,045.05","4,984.80","-","-1.01%"
"Oct 23, 2005","5,035.91","5,040.94","5,043.83","5,035.85","-","-0.10%"
